url,type_bien,titre,prix,surface_habitable,surface_terrain,pieces,ville,cp,dpe,ges,features,description,prix_m2,lat,lon
https://www.etreproprio.com/immobilier-23966867-vente-le-bouscat-parc-bordelais-maison-de-charme-118-m-sur-parcelle-de-370-m-permis-accepte-pour-250-m-habitables-le-bouscat,Maison,Le bouscat ? parc bordelais maison de charme 118 m² sur parcelle de 370 m² ? permis accepté pour 250 m² habitables,1150000.0,118.0,370.0,6.0,Le Bouscat,33110,G,F,"parking, jardin","Michel Delavant, consultant immobilier Propriétés-Privées, vous propose une adresse rare et confidentielle à quelques pas du Parc Bordelais, dans l'un des quartiers les plus prisés du Bouscat. Nichée au calme d'une rue résidentielle, cette maison de 118 m² offre un potentiel unique grâce à un permis de construire validé et purgé de tout recours, autorisant la création d'une superbe demeure contemporaine de 250 m² habitables. Édifiée sur une parcelle arborée de 370 m², idéalement orientée, elle permet d'envisager une extension haut de gamme avec piscine, suite parentale, vaste pièce de vie. Emplacement d'exception au coeur du Bouscat, à proximité du Parc Bordelais Environnement résidentiel recherché, calme absolu Permis accepté pour 250 m² habitables Terrain plat de 370 m², orientation idéale Proximité tramway, écoles de renom et centre de Bordeaux Un bien d'exception pour les amoureux d'architecture et de belles adresses bordelaises. DPE G GES F Montant estimé des dépenses annuelles d'énergie pour un usage standard entre 3100,00 euros et 4 270,00 euros indexées aux années 2021, 2022 et 2023 (ou 2021 uniquement) (si logement F ou G 'Logement à consommation énergétique excessive : classe F ou G') Pour visiter et vous accompagner dans votre projet, contactez Michel DELAVANT, au [Coordonnées masquées] ou, par courriel à [Coordonnées masquées]. Selon l'article L.561.5 du Code Monétaire et Financier, pour l'organisation de la visite, la présentation d'une pièce d'identité vous sera demandée. Cette présente annonce a été rédigée sous la responsabilité éditoriale de Michel DELAVANT agissant sous le statut d'agent commercial immatriculé au RSAC BORDEAUX 989816731 auprès de SAS PROPRIETES PRIVEES, au capital de 44 920 euros, ZAC LE CHÊNE FERRÉ - 44 ALLÉE DES CINQ CONTINENTS 44120 VERTOU; SIRET 487 624 777 00040, RCS Nantes. Carte Professionnelle Transactions sur immeubles et fonds de commerce (T) et Gestion immobilière (G) n°CPI 44[Coordonnées masquées]10 388 délivrée par la CCI Nantes - Saint Nazaire. Compte séquestre n°3[Coordonnées masquées] BPA SAINT-SEBASTIEN-SUR-LOIRE (44230). Garantie GALIAN-SMABTP - 89 rue de la Boétie, 75008 Paris - n°28137 J pour 2 000 000 euros pour T et 120 000 euros pour G. Assurance responsabilité civile professionnelle par GALIAN-SMABTP n° de police 28137.J  Prix: 1 150 000 euros honoraires : 4,55% honoraires TTC à la charge de l'acquéreur, soit 1 100 000 euros hors honoraires  Mandat réf : 428691 - Le professionnel garantit et sécurise votre projet immobilier. (4.55 % honoraires TTC à la charge de l'acquéreur.)   Michel DELAVANT (EI) Agent Commercial - Numéro RSAC : BORDEAUX 989816731 - . Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www. georisques. gouv. fr",9745.762711864407,44.8646297,-0.600191
https://www.etreproprio.com/immobilier-23977232-vente-maison-villenave-d-ornon-4-pieces-80-m2-villenave-d-ornon,Maison,Maison villenave-d'ornon 4 pièce(s) 80 m2,299000.0,76.0,258.0,4.0,Villenave-D'ornon,33140,C,C,jardin,"D'une surface d'environ 80 m², cette maison de plain-pied mitoyenne d'un coté, entièrement rénovée en 2022 allie charme et modernité. Vous y découvrirez un séjour lumineux, une cuisine moderne et équipée, trois chambres spacieuses, la salle de bains contemporaine. A l'extérieur vous trouverez un jardin privatif, idéal pour des moments de détente en toute tranquillité.  La rénovation complète, garantit un confort optimal et des économies d'énergie. Située dans un quartier résidentiel de Villenave-d'Ornon, cette maison bénéficie d'un emplacement de choix, proche des écoles, commerces et transports, tout en étant à quelques minutes de Bordeaux.  Installez vous sans souci, aucun travaux à prévoir ! (4.91 % honoraires TTC à la charge de l'acquéreur.)",3934.2105263157896,44.7641402,-0.5509125
https://www.etreproprio.com/immobilier-23977282-vente-maison-carbon-blanc-2-pieces-42-m2-carbon-blanc,Maison,Maison carbon blanc 2 pièce(s) 42 m2,159500.0,42.0,100.0,2.0,Carbon-Blanc,33560,D,B,jardin,"Située sur la commune de Carbon Blanc, charmante maison de 42 m² offrant une chambre et un extérieur privatif. Située dans une rue peu passante, cette maison n'a pas de stationnement privatif mais le stationnement est possible dans la rue. N'hésitez pas à nous contacter pour plus de renseignements. (6.33 % honoraires TTC à la charge de l'acquéreur.)",3797.6190476190477,44.9147887,-0.4874428
https://www.etreproprio.com/immobilier-23974787-vente-maison-87m-a-bordeaux-bordeaux,Maison,Maison 87m² à bordeaux,380000.0,87.0,216.0,4.0,Bordeaux,33100,E,D,"parking, balcon/terrasse, jardin","Iad France - Mikael Carrilho vous propose : Nouveauté - En Exclusivité ! Charmante échoppe de plain-pied avec jardin - Bordeaux Bastide Laissez-vous séduire par le potentiel de cette belle échoppe de 87 m² située au cOEur du très recherché quartier de la Bastide. Un bien rare, de plain-pied, qui n'attend plus que votre projet de rénovation ou surélévation pour révéler tout son caractère. Dès l'entrée, vous découvrirez une agréable pièce de vie, une cuisine indépendante aménagée, deux chambres, un bureau (idéal télétravail), une salle de bains et un WC séparé. Un garage de 12 m² complète l'ensemble, le tout niché sur une parcelle de 216 m² offrant un joli jardin intimiste de 80 m². Atouts du secteur : Environnement calme et convivial À deux pas des commerces, écoles et transports Tram A - arrêt Thiers Benauge à seulement 50 m À 400 m de la place Calixte Camelle Un emplacement idéal pour une vie pratique et agréable au quotidien. ZONE UP1. Une opportunité rare à découvrir sans tarder ! Pour plus d'informations ou organiser une visite, je me ferai un plaisir de vous accompagner. N'hésitez pas à me contacter. Honoraires d'agence à la charge de l'acquéreur. Prix honoraires inclus : 380000 euros. Prix hors honoraires : 360000 euros. Honoraires TTC à la charge de l'acquéreur (5,56% du prix du bien hors honoraires) : 20000 euros. Information d'affichage énergétique sur ce bien : classe ENERGIE E indice 275 et classe CLIMAT D indice 48. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M Mikael Carrilho mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de Bordeaux sous le numéro 495153405, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS. Informations LOI ALUR : Honoraires charge vendeur. (gedeon_6727_32276406)",4367.816091954023,44.8456834,-0.553098
https://www.etreproprio.com/immobilier-23360033-vente-maison-217m-a-latresne-latresne,Maison,Maison 217m² à latresne,480000.0,217.0,1087.0,8.0,Latresne,33360,C,C,"parking, jardin","Située à Latresne, à moins de 15 minutes de Bordeaux centre, cette maison bénéficie d'un environnement paisible en impasse, entourée d'un jardin verdoyant. Proche des commodités, cette propriété offre un cadre de vie agréable, idéal pour une famille cherchant tranquillité et nature à proximité de Bordeaux. La maison dispose de plusieurs places de parking, d'un grand garage, d'un atelier, et d'une vaste buanderie. À l'intérieur, des espaces lumineux incluant un séjour avec toit cathédrale, une cuisine équipée, une véranda avec vue dégagée, 5 chambres, 2 salles de bain avec toilettes, 1 WC séparé, une mezzanine, et des combles aménageables. Avec une modernisation à prévoir, cette demeure offre un potentiel certain pour un intérieur personnalisé et confortable. Une visite virtuelle est possible sur rdv. Contactez moi pour en savoir plus, Camille Louit. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr Prix de vente : 480 000 ¤ Honoraires charge vendeur Contactez votre conseiller SAFTI : Camille LOUIT, Tél. : [Coordonnées masquées], E-mail : [Coordonnées masquées] - EI - Agent commercial immatriculé au RSAC de BORDEAUX sous le numéro 822124806. Informations LOI ALUR : Honoraires charge vendeur. (gedeon_26118_31942852)",2211.9815668202764,44.7846424,-0.4968888
https://www.etreproprio.com/immobilier-23714160-vente-maison-93m-a-cadaujac-cadaujac,Maison,Maison 93m² à cadaujac,249000.0,93.0,519.0,4.0,Cadaujac,33140,D,B,jardin,"Située à Cadaujac, à proximité immédiate de toutes les commodités et de la future gare de Saint-Médard / Cadaujac, cette maison plain pied de 93 m² avec garage, implantée sur un terrain de 500 m², constitue une belle opportunité d'investissement patrimonial. Les loyers sont de 1040 euro par mois avec des locataires en place depuis plusieurs années. Elle se compose d'un séjour lumineux, d'une cuisine indépendante, de trois chambres et d'une salle de bain fonctionnelle. Le jardin et le garage apportent un confort supplémentaire pour un usage familial ou locatif. Dans un environnement calme et recherché, cette maison offre un fort potentiel de valorisation et une rentabilité attractive, à seulement quelques minutes de Bordeaux. Idéale pour un premier investissement ou une diversification patrimoniale, elle saura séduire les acquéreurs à la recherche d'un bien sûr et évolutif. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr Prix de vente : 249 000 ¤ Honoraires charge vendeur Contactez votre conseiller SAFTI : Mohamed HALLALI, Tél. : [Coordonnées masquées], E-mail : [Coordonnées masquées] - EI - Agent commercial immatriculé au RSAC de BORDEAUX sous le numéro 799264478. Informations LOI ALUR : Honoraires charge vendeur. (gedeon_26118_32138957)",2677.4193548387098,44.7552279,-0.5300643
https://www.etreproprio.com/immobilier-23967101-vente-maison-bassens-5-pieces-3-chambres-et-bureau115-m2-jardin-bassens,Maison,Maison bassens 5 pièce(s) 3 chambres et bureau115 m2 jardin,339700.0,115.0,295.0,5.0,Bassens,33530,C,A,"parking, balcon/terrasse","EXCLUSIVITÉ - BASSENS 33530 proche BORDEAUX - Présentée par Emmanuel BEIGBEDER, Conseiller en Immobilier:  Maison familiale récente avec jardin exposé sud sans vis à vis -  Bassens (secteur Mairie / Maréchal Joffre) limite Carbon Blanc  Située dans un environnement calme et recherché, à proximité de la mairie, des écoles et des commodités, cette maison de ville de 2011 offre un cadre de vie agréable et pratique au coeur de Bassens.  En excellent état et sans aucun travaux à prévoir, elle développe 115 m² habitables (123 m² au total) et séduit dès l'entrée par sa luminosité et son agencement moderne. La vaste pièce de vie de près de 46 m², baignée de lumière grâce à son exposition plein sud, accueille une cuisine ouverte aménagée et équipée donnant directement sur une terrasse ensoleillée et un jardin clôturé, sans aucun vis-à-vis.  Le confort est renforcé par la climatisation réversible, idéale en toute saison.  Au rez-de-chaussée, une suite parentale offre confort et praticité au quotidien. L'ancien garage, d'environ 15 m², a été transformé et peut facilement faire office de chambre supplémentaire, bureau ou salle de sport selon vos besoins.  L'étage dessert deux belles chambres, dont une de près de 15 m², ainsi qu'une salle d'eau bénéficiant d'un balcon. Deux toilettes séparées complètent l'ensemble.  Les atouts ne manquent pas : calme, exposition idéale, parfait état, climatisation réversible, volumes généreux et deux places de stationnement privatives devant la maison.  Une belle opportunité pour ceux qui recherchent une maison récente, fonctionnelle et agréable à vivre, dans un secteur paisible et bien desservi de Bassens. Commodités et transports à pied.  Tout à l'égout, chauffage et eau chaude sanitaire électriques.  DPE C - GES A Estimation du coût annuel des énergies entre 1410 et 1980  euros Taxe foncière 1472  euros  Prix 339 700 euros honoraires à la charge de l'acquéreur inclus soit 323 500 euros net vendeur  Pour visiter et vous accompagner dans votre projet, contactez Emmanuel BEIGBEDER, au [Coordonnées masquées] ou, par courriel à [Coordonnées masquées]. Selon l'article L.561.5 du Code Monétaire et Financier, pour l'organisation de la visite, la présentation d'une pièce d'identité vous sera demandée. Cette présente annonce a été rédigée sous la responsabilité éditoriale de Emmanuel BEIGBEDER agissant sous le statut d'agent commercial immatriculé au RSAC BORDEAUX 507685550 auprès de SAS PROPRIETES PRIVEES, au capital de 44 920 euros, ZAC LE CHÊNE FERRÉ - 44 ALLÉE DES CINQ CONTINENTS 44120 VERTOU; SIRET 487 624 777 00040, RCS Nantes. Carte Professionnelle Transactions sur immeubles et fonds de commerce (T) et Gestion immobilière (G) n°CPI 44[Coordonnées masquées]10 388 délivrée par la CCI Nantes - Saint Nazaire. Compte séquestre n°3[Coordonnées masquées] BPA SAINT-SEBASTIEN-SUR-LOIRE (44230). Garantie GALIAN-SMABTP - 89 rue de la Boétie, 75008 Paris - n°28137 J pour 2 000 000 euros pour T et 120 000 euros pour G. Assurance responsabilité civile professionnelle par GALIAN-SMABTP n° de police 28137.J  - Le professionnel garantit et sécurise votre projet immobilier. (5.01 % honoraires TTC à la charge de l'acquéreur.)   Emmanuel BEIGBEDER (EI) Agent Commercial - Numéro RSAC : BORDEAUX 507685550 - . Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www. georisques. gouv. fr",2953.913043478261,44.9070088,-0.5228046
https://www.etreproprio.com/immobilier-23978971-vente-maison-contemporaine-bordeaux-cauderan-bordeaux,Maison,Maison contemporaine bordeaux-cauderan,850000.0,170.0,602.0,6.0,Bordeaux,33200,C,C,parking,"Située à Bordeaux Cauderan, Proche du Bouscat, dans un quartier recherché à quelques minutes du Parc bordelais, cette tres belle maison d'architecte réunit de nombreux atouts : Excellence des prestations, habitable immediatement sans aucun travaux,  Très lumineuse, elle déploie 170 m² habitables: Au rez de chaussée une jolie reception de 42 m² et sa cuisine semi ouverte de 11m², entièrement équipée, une suite parentale avec sa salle d'eau et son dressing, A l'étage, 2 autres belles chambres, un bureau facilement aménageable en 4 ème chambre, une salle de bain, une grande lingerie. Des rangements et placards dans toutes les pièces..  La parcelle de 602 m² est entièrement cloturée et paysagée sans vis à vis. Un portail automatique permet de rentrer deux voitures. Deux dépendances : un garage de rangement accueillant vélos et motos ainsi qu'un abri de jardin . Une grande terrasse à l'abri des regards , une climatisation réversible , un joli parquet en teck, de tres hautes baies vitrées, des volumes bien agencés , tout a été étudié avec soin .  Sa situation géographique très recherchée répondra à toutes vos attentes : - écoles réputées (privées et publiques), - complexes sportifs de grande qualité, - divers commerces très appréciés. Tout est accessible à pied ou en bus (au bout de la rue), le bus express G est également à proximité immédiate ( Gare bordeaux centre à 20 mn). Les honoraires sont à la charge du vendeur. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www. georisques. gouv. fr.  Contactez Claudine HARRIBEY Entrepreneur Individuel, Agent commercial OptimHome (RSAC N°391 292 067 Greffe de BORDEAUX) [Coordonnées masquées] (réf. 597464 )",5000.0,44.8538685,-0.6165877
https://www.etreproprio.com/immobilier-23260155-vente-maison-94m-a-bordeaux-bordeaux,Maison,Maison 94m² à bordeaux,340000.0,94.0,230.0,6.0,Bordeaux,33100,C,A,jardin,"Iad France - Mikael Carrilho vous propose : NOUVEAUTÉ EN EXCLUSIVITÉ - MAISON DE VILLE EN PIERRE AVEC TERRASSE ET BEAU POTENTIEL Quartier Bastide 94 m² habitables, 2 chambres + 2 bureaux, Grande terrasse, Cheminée, Travaux à prévoir Charme de l'ancien, volumes généreux et potentiel d'aménagement vous attendent ! Située dans un secteur calme et proche de toutes les commodités (écoles, commerces, bus), cette authentique maison de ville en pierre R + 1 de 94 m² vous séduira par son caractère, ses beaux volumes et ses multiples possibilités d'agencement. Au rez-de-chaussée : Entrée donnant sur un séjour lumineux de 30 m² avec insert cheminée. Cuisine indépendante, aménagée et équipée. Salon cosy pour moments de détente. Chambre avec salle d'eau attenante. WC indépendant. À l'étage : Une chambre spacieuse. Deux bureaux (possibilité de créer une grande chambre en supprimant la cloison). Une salle d'eau. Accès à une grande terrasse extérieure, sans vis-à-vis - parfaite pour vos repas d'été ou un espace détente. Des travaux sont à prévoir pour moderniser et personnaliser le bien à votre goût, mais la structure est saine et le potentiel est réel. Les atouts : Maison en pierre pleine de charme. Insert cheminée. Extérieur avec grande terrasse. Possibilité de créer 3 chambres. Quartier calme et pratique (proche bus, écoles, commerces). Une opportunité à ne pas manquer ! Contactez-moi dès maintenant pour plus d'informations ou pour planifier une visite. Honoraires d'agence à la charge du vendeur. Information d'affichage énergétique sur ce bien : classe ENERGIE C indice 166 et classe CLIMAT A indice 5. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M Mikael Carrilho mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de Bordeaux sous le numéro 495153405, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS. Informations LOI ALUR : Honoraires charge vendeur. (gedeon_6727_31898211)",3617.021276595745,44.8456834,-0.553098
https://www.etreproprio.com/immobilier-23977236-vente-maison-villenave-d-ornon-5-pieces-113-m2-villenave-d-ornon,Maison,Maison villenave d ornon 5 pièce(s) 113 m2,359000.0,113.0,25.0,5.0,Villenave-D'ornon,33140,D,B,jardin,"Au coeur de Chambéry à deux pas des commerces, des écoles et des transports dans une petite copropriété de 19 maisons au calme et sécurisée, Charmante maison de ville d'environ 120 m² comprenant 3 chambres dont un suite parentale de plus de 20 m², une agréable pièce de vie de 40 m², cellier, buanderie, une salle d'eau, une salle de bains et 3 toilettes sans oublier une terrasse intime et sans vis à vis exposée sud. Copropriété idéale, avec syndic bénévole sur place, faibles charges (68 euros par mois eau comprise), entièrement sécurisé type petit lotissement privé. Un garage / Box fermé d'environ 20 m² situé à 200 m vient s'ajouter à ce bien. (4.06 % honoraires TTC à la charge de l'acquéreur.) Copropriété de 29 lots - dont 19 lots habitation. (Pas de procédure en cours).  Charges annuelles : 820  euros.",3176.991150442478,44.7641402,-0.5509125
https://www.etreproprio.com/immobilier-23199857-vente-maison-90m-a-merignac-merignac,Maison,Maison 90m² à merignac,372000.0,90.0,489.0,5.0,Merignac,33700,D,D,"balcon/terrasse, jardin","Iad France - Jessica Santacreu vous propose : Charmante maison de 5 pièces avec jardin et garage à Mérignac Arlac Située dans une rue calme, cette maison de 90 m², répartie sur deux niveaux, comprend également une véranda et repose sur un terrain de 489 m² sans vis à vis avec un garage de 35 m² offrant un cadre de vie idéal pour une famille. Au rez-de-chaussée, vous trouverez une entrée avec WC, une cuisine, un séjour lumineux traversant, ainsi qu'une véranda orientée sud donnant sur le jardin. À l'étage, quatre chambres et une salle d'eau avec WC offrent un espace fonctionnel et adaptable à vos besoins. Des travaux de rénovation sont à prévoir pour en exploiter tout le potentiel. L'emplacement est un atout majeur : à proximité des commerces, des écoles, des parcs et du tramway ligne A (station Arlac), permettant un accès rapide et facile à toutes les commodités du quotidien. Cette maison est une belle opportunité pour une famille en quête d'un cadre de vie agréable et paisible. Ne tardez pas, venez la découvrir et laissez-vous séduire par son potentiel ! La presente annonce immobiliere vise 1 lot situé dans une copropriété de 110 lots au total et ne faisant l'objet d'aucune procédure en cours citée à l'article L. 721-1 du code de la construction et de l'habitation. Montant moyen mensuel de charges déclaré par le vendeur : 10¤ par mois (soit 120 ¤ annuel). Honoraires d'agence à la charge du vendeur. Information d'affichage énergétique sur ce bien : classe ENERGIE D indice 215 et classe CLIMAT D indice 34. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : http://www.georisques.gouv.fr. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Jessica Santacreu mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de Bordeaux sous le numéro 928140102, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS. Informations LOI ALUR : Soumis au régime de copropriété. Nombre de lots : 110. Quote part annuelle(moyenne) : 120 euros. Honoraires charge vendeur. (gedeon_6727_31869697)",4133.333333333333,44.8313054,-0.6794484
https://www.etreproprio.com/immobilier-23970413-vente-maison-137m-a-eysines-eysines,Maison,Maison 137m² à eysines,385000.0,137.0,1140.0,7.0,Eysines,33320,F,F,jardin,"Située dans la charmante commune d'Eysines (33320). Proche de toutes les commodités, cette maison bénéficie d'un emplacement idéal pour les familles cherchant la proximité des écoles, des commerces et des transports en commun. Avec une jolie parcelle clôturée de 1140 m², ce bien offre un équilibre parfait. Cette maison d'environ 140 m² comprend 7 pièces réparties sur deux niveaux. Un rafraîchissement intérieur est à prévoir. Dotée de 3 chambres, 2 toilettes, et 2 salles de bain, elle séduit par son agencement fonctionnel et son espace de vie généreux. La surélévation de la maison offre une vue dégagée, tandis que le garage et la terrasse en rez-de-jardin ajoutent des atouts supplémentaires à cette propriété pleine de potentiel. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr Prix de vente : 385 000 ¤ Honoraires charge vendeur Contactez votre conseiller SAFTI : Nelly ROY, Tél. : [Coordonnées masquées], E-mail : [Coordonnées masquées] - EI - Agent commercial immatriculé au RSAC de Bordeaux sous le numéro 528 625 684. Informations LOI ALUR : Honoraires charge vendeur. (gedeon_26118_32257430)",2810.21897810219,44.8943079,-0.6485614
https://www.etreproprio.com/immobilier-23977256-vente-maison-villenave-d-ornon-5-pieces-108-m2-villenave-d-ornon,Maison,Maison villenave d'ornon 5 pièce(s) 108 m2,395000.0,108.0,271.0,5.0,Villenave-D'ornon,33140,D,B,"parking, jardin","VILLENAVE D'ORNON - Située au sud du secteur Chambéry, venez découvrir cette maison de type 5 de 108m². Composée d'une entrée, séjour/salle à manger, cuisine indépendante, un cellier, un W.C ainsi que d'une chambre. A l'étage 3 chambres dont une équipée d'une salle d'eau, 1 salle d'eau et un W.C. Côté extérieur, vous bénéficiez d'une terrasse parfaite pour profiter des beaux jours ainsi que d'une dépendance d'environ 10m² le tout sur une parcelle de 270m². L'estimation des coûts annuels d'énergie du logement tient compte des prix moyens des énergies indexés sur les années 2021, 2022, 2023 (abonnements compris) (3.95 % honoraires TTC à la charge de l'acquéreur.)",3657.4074074074074,44.7641402,-0.5509125
https://www.etreproprio.com/immobilier-23977270-vente-maison-tresses-7-pieces-172-m2-tresses,Maison,Maison tresses 7 pièce(s) 172 m2,489900.0,172.0,740.0,7.0,Tresses,33370,B,A,jardin,"TRESSES - Proche de toutes les commodités, à deux pas du centre et dans un environnement calme, Superbe maison contemporaine de 2010 de plus de 170 m² en excellent état, dotée de beaux volumes dont une pièce de vie d'environ 71 m² avec poêle à bois, cuisine ouverte entièrement équipée, ouvrant sur une terrasse avec piscine. une suite parentale de 35 m², 4 chambres, 2 salles d'eau et garage double. Le tout sur une parcelle  d'environ 740 m².    Délégation de mandat: Informations sur les honoraires disponibles en agence. (3.14 % honoraires TTC à la charge de l'acquéreur.)",2848.2558139534885,44.8478911,-0.4330579
https://www.etreproprio.com/immobilier-23531107-vente-maison-contemporaine-renovee-prete-a-vivre-avec-piscine-garage-et-panneaux-solaires-bassens,Maison,"Maison contemporaine rénovée, prête à vivre, avec piscine, garage et panneaux solaires",419000.0,123.0,556.0,6.0,Bassens,33530,C,A,,"Idéalement située dans un quartier calme et recherché de Bassens (33530), cette maison de plain-pied allie confort, modernité et prestations de qualité. A seulement 15 mn du centre de Bordeaux, elle bénéficie d'un environnement pratique et agréable, à proximité immédiate des écoles  (3 mn à pied), des transports, ainsi que des professionnels de santé présents dans la rue.  Rénovée avec soin en 2020, la maison offre des volumes équilibrés et une belle luminosité naturelle. L'entrée s'ouvre sur une vaste pièce de vie traversante, chaleureuse et accueillante, prolongée par une cuisine contemporaine entièrement aménagée et équipée : plaque à induction, four à chaleur tournante, hotte, micro-ondes, lave-vaisselle, grand réfrigérateur, grand congélateur et nombreux rangements. L'espace repas communique harmonieusement avec la cuisine ouverte, tandis qu'un salon indépendant offre un lieu idéal pour un coin détente ou un bureau.  La partie nuit comprend 4 chambres confortables, dont 3 avec grands placards intégrés, et une spacieuse salle de bain combinant baignoire, douche à l'italienne, double vasque, sèche serviette et toilette. Un second wc indépendant complète cet espace à l'entrée.  A l'extérieur, le jardin arboré et entièrement clôturé constitue un véritable atout. Une grande terrasse en bois exotique accueille une piscine traditionnelle au sel, invitant à la détente et aux moments conviviaux. Un garage attenant avec buanderie vient compléter les prestations, et le stationnement est aisé devant la maison.  Côté confort, la maison est équipée de volets roulants électriques, d'une alarme, du chauffage électrique performant, d'un chauffe-eau thermodynamique et de la fibre. Un point fort supplémentaire : des panneaux photovoltaïques avec revente d'électricité!  Cette propriété, parfaitement entretenue et sans travaux à prévoir, offre un cadre de vie paisible et fonctionnel à proximité immédiate de Bordeaux. Un bien rare, clé en main, alliant modernité, confort et rentabilité énergétique.  Pour visiter et vous accompagner dans votre projet, contactez Jennifer HARDY, au [Coordonnées masquées] ou, par courriel à [Coordonnées masquées]. Cette vente est garantie 12 mois. Budget : 435000 euros. Honoraires charge vendeur. Selon l'article L.561.5 du Code Monétaire et Financier, pour l'organisation de la visite, la présentation d'une pièce d'identité vous sera demandée. Cette présente annonce a été rédigée sous la responsabilité éditoriale de Jennifer HARDY agissant sous le statut d'agent commercial immatriculé au RSAC LIBOURNE 913818512 auprès de SAS PROPRIETES PRIVEES, au capital de 44 920 euros, ZAC LE CHÊNE FERRÉ - 44 ALLÉE DES CINQ CONTINENTS 44120 VERTOU; SIRET 487 624 777 00040, RCS Nantes. Carte Professionnelle Transactions sur immeubles et fonds de commerce (T) et Gestion immobilière (G) n°CPI 44[Coordonnées masquées]10 388 délivrée par la CCI Nantes - Saint Nazaire. Compte séquestre n°3[Coordonnées masquées] BPA SAINT-SEBASTIEN-SUR-LOIRE (44230). Garantie GALIAN-SMABTP - 89 rue de la Boétie, 75008 Paris - n°28137 J pour 2 000 000 euros pour T et 120 000 euros pour G. Assurance responsabilité civile professionnelle par GALIAN-SMABTP n° de police 28137. Montant estimé des dépenses annuelles d'énergie pour un usage standard entre 1550 et 2150  euros indexées aux années 2021, 2022 et 2023 (ou 2021 uniquement) (si logement F ou G 'Logement à consommation énergétique excessive : classe F ou G'). DPE C GES A Mandat réf : 409764 - Le professionnel garantit et sécurise votre projet immobilier.   Jennifer HARDY (EI) Agent Commercial - Numéro RSAC : LIBOURNE 913818512 - .",3406.5040650406504,44.9070088,-0.5228046
https://www.etreproprio.com/immobilier-23977247-vente-maison-villenave-d-ornon-5-pieces-100-m2-villenave-d-ornon,Maison,Maison villenave d ornon 5 pièce(s) 100 m2,275000.0,86.0,390.0,5.0,Villenave-D'ornon,33140,C,C,jardin,"CHAMBÉRY - Au pied de toutes les commodités et au calme, Maison de ville à rafraichir composée de 3 chambres, séjour, cuisine indépendante, cellier Garage, sur une parcelle d'environ 400 m². (5.77 % honoraires TTC à la charge de l'acquéreur.)",3197.6744186046512,44.7641402,-0.5509125
https://www.etreproprio.com/immobilier-16967798-vente-maison-en-pierre-avec-jardin-piscine-et-stationnements-barriere-de-pessac-bordeaux,Maison,"Maison en pierre avec jardin, piscine et stationnements -  barriere de pessac",1417000.0,300.0,,9.0,Bordeaux,33000,C,C,"parking, piscine","BORDEAUX - BARRIERE DE PESSAC Extra boulevards. L'agence GRANGE-DELMAS IMMOBILIER vous propose à la vente cette superbe chartreuse non mitoyenne aux belles prestations anciennes avec un magnifique jardin bien exposé. Au rez-de-chaussée, la vaste entrée centrale distribue un bureau,  les belles pièces de réception ayant conservé toutes les prestations anciennes, parquet, cheminée, belle hauteur sous plafond, l'ensemble surplombant le grand jardin avec piscine. Une grande cuisine avec espace repas donne sur une terrasse.  Un escalier en bois mène au 1er étage avec 3 belles chambres, dont 1 chambre parentale  avec salle de bain privative et dressing, 1 salle d'eau. Le rez-de-jardin dessert 1 chambre, un bel espace pouvant faire office de salle de sport, un atelier et la buanderie.  Magnifique maison bourgeoise très lumineuse aux belles prestations.  Garage et possibilité de garer plusieurs véhicules sur la parcelle. Proche de l'hôpital Pellegrin, des écoles, des commerces de proximité et des transports. Prix : 1.417.000  euros (4.96 % honoraires TTC à la charge de l'acquéreur.)",4723.333333333333,44.8391049,-0.5814266
